p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,Class
0,0,0.023046144,0.281476078,0,0,0,0,0,0,0,-0.562952157,0.023046144,0.844428235,0,0,0,0,0,0,0,0.281476078,0.281476078,0.562952157,0,0,0,0,0,0,0,0.562952157,0.276879869,-0.004596209,0,0,0,0,0,0,0,0.281476078,0.281476078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slovenia
0.010363268,0.005040261,0.231772157,0.105220523,0.002892157,0,0,0,0,0,0.014468366,-0.251202876,0.820018431,0.471808758,0.007932418,0,0,0,0,0,-0.005047843,0.308784837,0.415185882,0.39867098,0.005040261,0,0,0,0,0,0.012138431,0.600789935,-0.409538039,0.004293595,0,0,0,0,0,0,-0.028827582,0.216337908,-0.022960392,0.019918301,0.000935163,0,0,0,0,0,-0.024599085,0.001956993,0.002527712,0.000935163,0,0,0,0,0,0,-0.023872549,0.000282745,0,0,0,0,0,0,0,0,-0.023872549,0.000282745,0,0,0,0,0,0,0,0,slovenia
0,0,0.165122745,0.169806144,0.00130719,0,0,0,0,0,-0.000277778,-0.363720261,0.532499608,0.699477778,0.004856732,0,0,0,0,0,0.004578954,0.141646144,0.234687582,0.543331765,0.004484706,0,0,0,0,0,0.006069673,0.566148889,0.175429673,0.046675425,0.000657386,0,0,0,0,0,0.001490719,0.275231111,0.082665359,0.017090327,0,0,0,0,0,0,0.000183529,0.003271765,0.013079477,0.002797908,9.42E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slovenia
0.059101307,0.060148235,0.101459477,0.018927974,0.088888889,0.023529412,0.013071895,0.009150327,0.002614379,0.030065359,0.015755425,-0.102341438,0.289152157,0.494012288,0.089072418,0.055837124,-0.005228758,-0.006535948,0.001679216,-0.004660654,0.002537647,0.065336078,0.09908902,0.454722484,0.077325229,0.035589412,0.013841046,0.016514641,0.023221569,0.016150196,0.00608719,0.393825229,0.162333856,0.022356993,0.02326915,0.022269804,0.020220915,0.008381176,0.00530549,0.006181438,0.002153072,0.127379346,0.037850065,-0.000758954,-0.003363399,0.007488627,0.024437778,0.016294379,0.00552902,0.010864575,0.004362745,-0.004861699,-0.001949412,-0.000756601,0.001522222,1.25E-05,0.017316209,0.013466405,0.000863399,0.002222222,0.004456993,0.005290327,0.003251634,0.005404706,0.006029412,0.002120392,-0.002512549,-0.005114379,0.023227712,0.024338824,0.010498954,0.014869281,0.004179216,0.017929804,0.008088235,-0.004199346,0.013661307,0.002594248,0.029175425,0.017185752,slovenia
0,0,0.025647451,0.080117255,0.001212941,0,0,0,0,0,-0.000277778,-0.014860523,0.167734771,0.547700392,0.004288627,0,0,0,0,0,0.006265752,-0.027401961,0.104112026,0.383444837,0.008421438,0,0,0,0,0,0.006821307,0.140433725,0.41983451,0.001378431,0.007392026,0,0,0,0,0,0.000555556,0.02285098,0.100189542,0.00758549,0.000751634,0,0,0,0,0,-9.42E-05,0.001029412,0.003088235,0,0,0,0,0,0,0,-9.42E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slovenia
0,0.016236863,0.077466405,0.00130719,0,0,0,0,0,0,-0.075080784,0.058577516,0.483219216,0.02692549,0.000372026,0,0,0,0,0,-0.051080784,0.23515451,0.440806797,0.041230458,0.001401438,0,0.000935163,0.000935163,0,0.000188497,0.221374641,0.499200131,-0.094314771,0.028401307,0.001029412,0,0.000935163,0.000935163,0,0.000282745,0.023719608,0.118496601,0.00870915,0.002046275,0,0,0,0,0,0.000560523,0.001490719,0.002525098,0,0,0,9.42E-05,0,0,0,0.000372026,0,0,9.42E-05,0,0,9.42E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slovenia
-0.048883922,0.079839477,0.321515948,0.066755948,0.018198824,0.032034902,-0.028941699,0.022137908,0.181337255,0.127174379,0.127527582,0.034903137,0.460395033,0.120165752,0.054244575,0.007386797,0.037908497,0.002440784,0.028485359,0.025208627,0.493540784,0.075631111,0.261120784,0.107081307,0.038997124,0.025776732,0.003935817,0.064890588,0.090433856,0.024123268,0.458518562,0.077746536,0.017696993,-0.003935817,0.03464,0.002721176,0.013751765,-0.003484444,0.019577778,0.026437386,0.063269281,0.018583399,0.03790183,0.011975686,0.014696863,0.022835294,-0.010859608,-0.001495686,-0.004616601,-0.015632026,0.005751634,-0.006263137,0.03176183,0.009784967,0.004915686,0.010590588,-0.003751765,0.008354641,0.00916902,0.011767059,0.011153725,-0.024073333,0.040023399,0.03390732,0.008192418,0.008829673,-0.005642222,0.005776732,0.028441046,0.014864052,0.003717908,-0.019048235,0.02099268,0.072296732,0.001765882,-0.000175948,0.001870327,-0.026389804,0.05260366,0.060892941,slovenia
-0.024836601,0.128580784,0.259012026,0.023618693,-0.017553987,0.105882353,-0.037908497,0.173856209,0.081045752,0.112418301,0.271989673,0.226416601,-0.11762183,0.449145621,0.117926144,-0.055273987,0.078153595,0.077124183,0.081144967,-0.033051765,0.217928627,0.067212288,0.075366928,0.329477255,0.087248627,0.027718824,0.068705621,0.059116209,-0.013505882,0.113680915,0.012898301,-0.022249412,0.257664575,-0.107530588,0.047905621,0.000463922,0.008964183,0.005605752,0.068740261,0.100221961,-0.03086902,0.116099085,0.135467843,-0.026857255,-0.010685752,0.009259477,0.007106405,0.023770196,0.039282614,0.009815033,0.092557255,0.135853072,0.04073098,-0.021570065,-0.003239085,0.008995686,0.002675948,0.011058039,0.012046275,-0.034904052,0.111584444,0.065695033,0.030979216,-0.045280392,0.006852549,0.009449412,0.023834902,0.043888889,-0.006082222,-0.002492418,0.04578549,0.070539216,-0.00631451,0.024361046,0.010929935,0.034997386,0.084939608,0.008778301,-0.002512549,0.038640915,slovenia
0.000845882,0.001870327,0.22696183,0.242316601,0.002520131,0,0,0,0,0,0.007124183,-0.43463817,0.535811373,0.789395163,0.008589804,0,0,0,0,0,0.008614902,0.274009804,0.102360131,0.457632157,0.005791895,0,0,0,0,0,0.008312026,0.678684706,0.16718183,0.038455294,-0.000277778,0,0,0,0,0,0.001584967,0.236772941,0.061271242,0.014557647,0.000563137,9.42E-05,0,9.42E-05,0,0,9.42E-05,0.001490719,0.008021699,0.000927582,0.000840915,9.42E-05,0,9.42E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slovenia
0,0,-0.000555556,0.136110458,0.007282614,0.001029412,0,0,0,0,0.001691765,-0.007868235,-0.036647974,0.57106549,0.064457255,0.003921569,0,0,0,0,0.006082222,-0.025923791,0.265185359,0.368520131,0.07232549,0.00382732,2.78E-17,0.000935163,0.000935163,0.000935163,0.005419869,0.128589935,0.510603529,-0.09582183,0.027588105,9.42E-05,0.000840915,9.42E-05,9.42E-05,0.000840915,0,0,0.077813856,0.011400261,0.002053856,0.000935163,0,0.000935163,9.42E-05,-9.42E-05,0,9.42E-05,0.001964575,9.42E-05,0,0.000935163,0,0.000935163,0,-9.42E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slovenia
0,0,0,0,0,0,0,0,0,0,0,0,0.242316732,0,0,0,0,0,0,0,0,0.484633464,0.484633464,-0.242316732,0,0,0,0,0,0,0,0.726950196,-0.242316732,0,0.242316732,0.484633464,0,0,0,0,0,0.726950196,-0.440116078,0,0.242316732,0.484633464,0,0,0,0,0,0.726950196,0.286834118,0,0.044517386,0,0,0,0,0,0,0.242316732,0.242316732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,turkey
0.047007451,0.05075281,0.039422876,0.032644444,0.033237647,9.69E-05,-0.025736471,-0.025079085,-0.013885098,-0.002229804,0.044137778,0.039489673,0.265736209,0.09185634,0.012228366,0.006349804,-0.014738562,-0.016960784,-0.033179869,-0.013039216,0.038921569,0.295049673,0.559140784,-0.117212026,-0.058946667,0.01954366,-0.01462915,-0.023293072,-0.019195556,-0.029732157,0.022756471,0.60967098,0.520035686,0.08035451,0.299906667,0.414052026,-0.043231503,-0.029833987,-0.014971111,-0.018828497,0.030711373,0.598523399,0.509037778,0.076899216,0.302610327,0.416205098,-0.032009804,-0.032820392,-0.004062484,-0.018453856,0.03732902,0.237825098,0.524005098,-0.125916209,-0.037096471,0.024313725,-0.002028758,-0.029838954,-0.008095817,-0.021521961,0.035359477,0.043123268,0.270307582,0.093359608,0.005595817,0.00728,-0.004097516,-0.022199477,-0.02916902,-0.007361699,0.033022876,0.038078039,0.04428719,0.036821046,0.021279477,0.012962484,-0.007455948,-0.035888497,0.009018431,0.00622549,turkey
0,0,0.003088235,0.000935163,0,0,0,0,0,0,0.000935163,0.001029412,0.204130458,0.071569804,0.006831242,0.002058824,0,0,0,0,0.004023399,0.397775686,0.462697778,-0.159215948,-0.116476993,0.002153072,0.001964575,0,0,0,0.010294118,0.804718954,0.289816732,0.019178954,0.250069412,0.514061569,-0.073254248,0.013568235,0,0,0.010294118,0.805842614,0.247623399,0.022924575,0.250441438,0.535299608,-0.082886013,0.014503399,0,0,0.003088235,0.436508758,0.466815425,-0.163048497,-0.109650719,0.007019739,0.004301176,0,0,0,0.001029412,0.001029412,0.227047712,0.054355163,0.008513072,0.002993987,0,0,0,0,0,0.001029412,0.003088235,0.002993987,0.003088235,0,0,0,0,0,turkey
0.005025098,0.00130719,-0.006136209,-0.005081699,-0.001432941,-0.005277778,-0.001294641,0.001111111,0.003794641,0.005840915,-0.002594248,-0.005461307,0.000241307,0.211515817,0.000613333,0.005526667,0.007160654,0.007140523,0.007140523,0.007892157,-0.002222222,-0.000726536,0.373177516,0.446436732,-0.167006013,-0.048447712,0.010980392,0.00732902,0.008264183,0.00630719,0.004452026,0.012863268,0.723598562,0.260844706,0.005644837,0.422663399,-0.108520654,0.006977124,0.004648105,0.003063137,0.006768497,0.014726013,0.755510327,0.213320784,0.03001634,0.467050065,-0.181940654,0.005608366,0,-0.000277778,0.00640902,0.008366013,0.502409542,0.491850196,-0.146744575,-0.023120915,0.001062092,-0.00137634,-0.004362745,-0.001666667,0.004370327,0.004288627,0.02986549,0.260188497,0.013055556,-0.000314248,-0.000698824,-0.006862745,-0.004444444,-0.00260183,-0.001111111,-0.003333333,-0.003970588,-0.005265229,0.004555033,0.002029935,-0.003516863,0.000555556,0.003055556,0.004166667,turkey
-0.001106144,-0.003244052,0.269341438,0.347740131,-0.050351895,0.009591503,0.008279346,0.004263529,0.006701961,0.00520366,0.001793595,0.05042366,0.582135556,0.325444967,-2.77E-05,-0.118124706,0.018756993,0.005840915,0.006969542,0.005017516,0.011670458,0.33433268,0.746069673,-0.340693856,0.04516719,0.083808366,0.151214118,0.013698954,0.006151373,0.005114379,0.008475425,0.548904052,0.745690065,-0.091866536,0.03233281,0.345145882,0.608247843,-0.164414379,0.020086667,0.001294641,0.010519085,0.575485229,0.755061569,-0.080910065,0.034406797,0.33926732,0.701282092,-0.200260261,0.028428758,0,0.016789804,0.438144837,0.784264706,-0.276138824,0.041801176,0.100074118,0.312446013,0.004191765,0.000563137,0,0.010730327,0.11146183,0.654713464,0.18986549,0.039509804,-0.014007059,0.008146013,0.00253268,1.25E-05,-0.001768497,0.002708627,0.003730458,0.430056601,0.437777778,-0.113594771,-0.053536993,0.004807712,-0.003899085,-0.001837647,-0.004558824,turkey
0.032848105,0.029390196,-0.01972719,0.003787059,-0.016989673,0.03366366,-0.000468889,0.037605359,0.034328627,-0.005201046,0.028215163,0.204628235,0.291072549,-0.057059085,0.01422183,0.031915294,0.018368366,0.024122614,0.017557778,-0.005295294,0.043178954,0.496946144,0.138650196,-0.101656993,0.01692549,0.032644706,0.026734379,0.012038693,0.000662353,-0.004531111,0.223141307,0.796575294,-0.209742614,0.052518431,0.425993464,0.303818824,-0.002674771,0.006533333,-0.011495686,0.005481438,0.186298693,0.751492418,-0.21327085,0.055072418,0.401624314,0.264154379,-0.00792366,0.006148758,0.023014118,0.042853072,0.013204052,0.455713072,0.274376732,-0.146041961,-0.035809673,0.00204366,0.023011503,-0.003529412,0.02115634,0.043592157,0.008447712,0.129904575,0.272506405,-0.014636732,-0.000976601,0.025414641,0.019028366,0.018641176,-0.009910719,0.037366667,-0.009171634,0.036660261,0.017902092,0.012017386,-0.01585085,0.023763137,0.009089935,0.048237647,-0.014466928,0.021304575,turkey
0.014957386,0.008136078,0.017576732,0.003356078,-0.00467817,-0.013471634,-0.009802745,-0.012858301,0.002446013,0.009810327,0.015039085,0.078880131,0.297158039,0.036197778,-0.009825229,-0.004874248,-0.013915425,-0.004754902,-0.000825752,-0.005285359,0.008495556,0.610865752,0.463182222,-0.101736993,-0.051470588,0.002701046,-0.003361046,-0.011481961,-0.009318954,-0.002033725,0.012804314,0.799385229,-0.059948366,0.028064314,0.450025752,0.379269412,-0.022929804,-0.006250588,-0.01092902,-0.00137634,0.012335425,0.799395163,-0.103726667,0.025233987,0.4692,0.429316078,-0.024800131,-0.004286013,-0.011204183,0.000764183,0.01261817,0.630506275,0.450454641,-0.06238915,-0.008240261,0.047600654,-0.003279346,-0.010281569,-0.00906366,-0.005774379,0.019913333,0.087291373,0.318480131,0.065189673,-0.024038301,-0.005524052,-0.010018954,-0.012246144,-0.008684052,-0.005035294,0.018410065,0.016093595,0.028518039,0.00991451,0.006846405,-0.005429804,-0.003648758,-0.018234118,-0.009904575,0.001128627,turkey
0.000188497,0.003088235,0.003366013,0.007486013,0.009450588,0,0,0,0,0,0.003088235,0.061015686,0.277116863,0.053975817,-0.000657386,0.002058824,0,0,0,0,0.00636,0.594062745,0.451865621,-0.09230915,-0.061020654,0.017403137,0.003088235,0.002058824,0,0,0.011127451,0.776937386,-0.087097908,0.033027843,0.376118954,0.473019346,-0.02631098,0.011229281,0,0,0.011127451,0.782828497,-0.20982549,0.016465359,0.389027451,0.51858366,-0.025281569,0.013288105,0,0,0.006454248,0.660671634,0.444198431,-0.053030719,-0.019382876,0.057820392,0.008513072,0.003088235,0,0,0.00243085,0.115373464,0.339325359,0.058281961,-0.019186797,0.004117647,0,0,0,0,0,0.002058824,0.003366013,0.00271098,0.009544837,0,0,0,0,-0.000277778,turkey
0,0.001029412,0.003088235,0.003182484,0.009448235,0,0,0,0,0,0.000935163,0.001029412,0.262035163,0.081948235,0.000935163,0.005147059,0,0,0,0,0.004958562,0.389262614,0.550822484,-0.175683922,-0.12077817,0.000654771,0.003366013,0,0,0,0.007205882,0.801345621,0.423406536,0.031067974,0.219849412,0.552509281,-0.089062484,0.01553281,0,0,0.007205882,0.801345621,0.423684314,0.03013281,0.220784575,0.552509281,-0.08812732,0.01553281,0,0,0.004958562,0.389262614,0.549793072,-0.17465451,-0.119843007,-0.000280392,0.003366013,0,0,0,0.000935163,0.001029412,0.262035163,0.082977647,0,0.005147059,0,0,0,0,0,0.001029412,0.003088235,0.004117647,0.009448235,0,0,0,0,0,turkey
0.048974379,0.051782222,0.04100549,0.024520915,0.033805752,-0.001584967,-0.02694183,-0.023119477,-0.009201961,0.000196078,0.042738693,0.040050196,0.26442902,0.079503399,0.008956601,0.009343791,-0.016221699,-0.012954902,-0.032509935,-0.009583922,0.039673203,0.348933595,0.537444052,-0.09709268,-0.03444183,0.030028889,-0.018443922,-0.017873203,-0.017684706,-0.036811111,0.02827817,0.642309281,0.431821961,0.070531634,0.35065098,0.352903268,-0.022566536,-0.025810588,-0.015722745,-0.022082745,0.033526797,0.624620784,0.449451503,0.067733725,0.347922222,0.336898954,-0.014718431,-0.040464837,-0.006503268,-0.019751111,0.038849804,0.259256863,0.50193634,-0.130075294,-0.02756915,0.015237516,-0.004729804,-0.021529542,-0.009869281,-0.025058954,0.037239739,0.043128235,0.254501961,0.068016471,0.007193333,0.005789281,-0.008113333,-0.018820915,-0.035498954,-0.010707582,0.037520131,0.038368366,0.040353072,0.032517516,0.014837778,0.014081176,-0.010997908,-0.035692418,0.014733595,-0.000446144,turkey
